uid,player_level,character,char_level,path,light_cone,light_cone_level,attack_lvl,skill_lvl,ultimate_lvl,talent_lvl,HP,ATK,DEF,SPD,CRIT Rate,CRIT DMG,DMG Boost,Outgoing Healing Boost,Energy Regeneration Rate,Effect RES,Effect Hit Rate,Break Effect,relic,ornament
05ab7313219f11eeb91f28c2dd2980ba,65,Seele,80,The Hunt,In the Night,80.0,7,12,12,12,3150.975,3260.16,1273.193,115.0,77.344,171.848,48.88,0.0,0.0,0.0,0.0,29.808,Genius of Brilliant Stars,Inert Salsotto
05ab7313219f11eeb91f28c2dd2980ba,65,Welt,80,Nihility,In the Name of the World,70.0,3,9,7,7,3163.96,2168.263,1146.406,129.032,35.356,67.496,56.88,0.0,19.439,4.0,67.392,30.456,Wastelander of Banditry Desert,Inert Salsotto
05ab7314219f11eeada428c2dd2980ba,61,Seele,80,The Hunt,Cruising in the Stellar Sea,80.0,6,9,9,9,3657.732,3117.761,1023.377,125.3,85.8,82.092,48.88,0.0,0.0,12.528,0.0,6.48,Genius of Brilliant Stars,Space Sealing Station
05ab7314219f11eeada428c2dd2980ba,61,Trailblazer,70,Preservation,Moment of Victory,70.0,5,10,6,10,3007.857,1147.737,3449.692,95.0,8.24,59.331,0.0,0.0,0.0,12.096,31.776,61.793,Knight of Purity Palace,Belobog of the Architects
05ab7314219f11eeada428c2dd2980ba,61,Herta,60,Erudition,Geniuses' Repose,60.0,5,8,6,6,1949.528,1614.52,656.457,100.0,40.605,73.846,11.2,0.0,0.0,12.096,0.0,22.291,Musketeer of Wild Wheat,Space Sealing Station
05ab7314219f11eeada428c2dd2980ba,61,Bailu,75,Abundance,Perfect Timing,70.0,1,8,8,8,5290.864,1445.025,1198.037,104.9,9.406,67.496,0.0,33.003,0.0,34.973,0.0,13.997,Passerby of Wandering Cloud,Fleet of the Ageless
05ab7315219f11eeb7e928c2dd2980ba,61,Clara,71,Destruction,On the Fall of an Aeon,60.0,2,3,3,3,3400.687,1929.628,903.956,92.3,37.4,86.936,45.548,0.0,0.0,22.896,7.344,38.102,Champion of Streetwise Boxing,
05ab7315219f11eeb7e928c2dd2980ba,61,Seele,71,The Hunt,River Flows in Spring,60.0,2,2,3,2,2380.134,2073.053,840.125,115.0,49.388,71.5,14.977,0.0,0.0,12.096,28.944,11.664,Genius of Brilliant Stars,Space Sealing Station
05ab7315219f11eeb7e928c2dd2980ba,61,Welt,71,Nihility,Good Night and Sleep Well,60.0,2,2,2,2,2456.072,1759.21,898.626,104.6,18.932,61.016,25.953,0.0,0.0,3.456,23.328,28.312,Wastelander of Banditry Desert,Talia: Kingdom of Banditry
05ab7315219f11eeb7e928c2dd2980ba,61,Himeko,71,Erudition,The Seriousness of Breakfast,60.0,2,2,3,2,2403.198,2011.495,1044.131,98.3,39.992,91.472,52.08,0.0,0.0,8.208,12.528,20.736,Firesmith of Lava-Forging,Space Sealing Station
05ab7316219f11ee8b9d28c2dd2980ba,60,Hook,70,Destruction,Woof! Walk Time!,70.0,6,10,10,10,3168.022,2053.584,813.452,103.5,60.304,59.966,13.732,0.0,0.0,3.456,8.208,5.184,Firesmith of Lava-Forging,Inert Salsotto
05ab7316219f11ee8b9d28c2dd2980ba,60,Gepard,70,Preservation,We Are Wildfire,40.0,1,4,8,6,2436.368,910.196,2284.871,96.6,5.0,60.498,11.2,0.0,10.326,16.912,3.888,34.085,Knight of Purity Palace,Belobog of the Architects
05ab7316219f11ee8b9d28c2dd2980ba,60,Bailu,68,Abundance,Shared Feeling,70.0,1,7,7,7,3470.538,1143.201,978.02,98.0,12.517,54.666,0.0,38.358,3.11,17.824,10.886,9.331,Passerby of Wandering Cloud,Fleet of the Ageless
05ab7316219f11ee8b9d28c2dd2980ba,60,Silver Wolf,60,Nihility,Before the Tutorial Mission Starts,70.0,1,6,6,6,2400.913,1635.693,816.127,129.726,34.341,50.0,33.853,0.0,10.326,12.442,80.65,5.832,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ab7317219f11eebaeb28c2dd2980ba,61,Jing Yuan,79,Erudition,Before Dawn,80.0,1,6,7,7,2908.803,3029.866,1062.166,105.0,59.733,122.288,42.348,0.0,0.0,29.549,27.648,15.034,"Band of Sizzling Thunder, Musketeer of Wild Wheat",Inert Salsotto
05ab7317219f11eebaeb28c2dd2980ba,61,Bronya,70,Harmony,But the Battle Isn't Over,70.0,1,6,6,6,3184.509,1457.151,1084.974,126.332,7.592,128.23,8.0,0.0,22.939,25.859,11.232,11.016,Guard of Wuthering Snow,Fleet of the Ageless
05ab7317219f11eebaeb28c2dd2980ba,61,Clara,70,Destruction,Something Irreplaceable,80.0,2,6,6,6,3652.754,2740.376,1140.801,90.0,55.185,87.584,46.88,0.0,12.939,0.0,7.776,0.0,Guard of Wuthering Snow,Inert Salsotto
05ab7317219f11eebaeb28c2dd2980ba,61,Bailu,70,Abundance,Time Waits for No One,70.0,1,6,6,6,5138.355,1104.403,1065.167,101.6,5.0,50.0,0.0,46.948,0.0,16.442,11.232,11.016,Passerby of Wandering Cloud,Fleet of the Ageless
05ab7318219f11eebd7a28c2dd2980ba,61,Seele,78,The Hunt,In the Night,80.0,4,7,7,7,3209.031,3188.356,1046.294,115.0,84.784,108.012,48.88,0.0,0.0,0.0,31.968,0.0,Genius of Brilliant Stars,Inert Salsotto
05ab7318219f11eebd7a28c2dd2980ba,61,Trailblazer,70,Preservation,Moment of Victory,70.0,5,7,7,7,3275.117,1779.308,4549.433,95.0,10.832,50.0,0.0,0.0,0.0,35.856,36.096,0.0,"Guard of Wuthering Snow, Knight of Purity Palace",Belobog of the Architects
05ab7318219f11eebd7a28c2dd2980ba,61,Tingyun,70,Harmony,But the Battle Isn't Over,70.0,3,6,6,4,2523.012,1777.048,1007.969,150.352,5.0,50.0,3.2,0.0,22.939,7.776,15.552,45.619,Musketeer of Wild Wheat,Fleet of the Ageless
05ab7318219f11eebd7a28c2dd2980ba,61,Pela,78,Nihility,Before the Tutorial Mission Starts,80.0,7,12,12,12,3283.499,1785.879,1059.266,136.332,48.416,79.16,52.703,0.0,19.439,16.416,60.0,23.976,Musketeer of Wild Wheat,Pan-Galactic Commercial Enterprise
05ab7319219f11eeb00228c2dd2980ba,61,Seele,80,The Hunt,In the Night,80.0,5,9,9,9,3081.052,3293.408,1098.658,119.6,53.68,153.372,48.88,0.0,0.0,19.44,0.0,5.184,Genius of Brilliant Stars,Inert Salsotto
05ab7319219f11eeb00228c2dd2980ba,61,Welt,75,Nihility,Resolution Shines As Pearls of Sweat,70.0,4,6,7,6,2728.33,2279.754,978.329,102.0,19.256,83.048,28.627,0.0,0.0,8.32,57.002,11.664,Wastelander of Banditry Desert,Pan-Galactic Commercial Enterprise
05ab7319219f11eeb00228c2dd2980ba,61,Silver Wolf,75,Nihility,Before the Tutorial Mission Starts,70.0,4,6,7,6,2679.343,1971.474,931.505,134.932,5.0,55.184,33.853,0.0,0.0,3.888,99.619,5.832,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ab731a219f11ee917728c2dd2980ba,61,Silver Wolf,80,Nihility,Before the Tutorial Mission Starts,80.0,5,8,8,8,3103.491,1773.141,1280.81,130.326,7.592,50.0,56.88,0.0,24.439,13.219,105.97,36.288,Genius of Brilliant Stars,Sprightly Vonwacq
05ab731a219f11ee917728c2dd2980ba,61,Herta,70,Erudition,The Seriousness of Breakfast,70.0,6,9,9,9,2245.356,1738.103,937.513,121.426,48.281,74.365,46.653,0.0,0.0,13.824,0.0,31.882,Hunter of Glacial Forest,Inert Salsotto
05ab731a219f11ee917728c2dd2980ba,61,Clara,76,Destruction,The Moles Welcome You,70.0,3,4,5,5,3396.665,2397.776,892.642,98.6,35.2,50.0,18.0,0.0,0.0,25.747,14.774,9.331,Champion of Streetwise Boxing,Inert Salsotto
05ab731a219f11ee917728c2dd2980ba,61,Asta,70,Harmony,Dance! Dance! Dance!,60.0,3,6,4,6,2605.825,1135.763,1085.093,126.326,15.606,50.0,31.853,0.0,0.0,6.566,7.776,95.711,Thief of Shooting Meteor,Fleet of the Ageless
05ab731b219f11ee83c728c2dd2980ba,65,Sushang,80,The Hunt,In the Night,80.0,6,10,10,10,2955.06,3081.3,1207.46,116.2,72.964,149.792,42.348,0.0,0.0,8.208,12.96,22.68,Champion of Streetwise Boxing,Inert Salsotto
05ab731b219f11ee83c728c2dd2980ba,65,Himeko,70,Erudition,Night on the Milky Way,80.0,2,6,6,7,2932.406,2522.111,908.584,100.6,65.553,77.216,58.348,0.0,0.0,4.32,12.096,86.962,Firesmith of Lava-Forging,Inert Salsotto
05ab731b219f11ee83c728c2dd2980ba,65,Yanqing,70,The Hunt,Sleep Like the Dead,80.0,4,7,7,7,2815.45,2876.075,963.566,125.426,25.412,206.306,56.88,0.0,0.0,3.888,0.0,30.974,Hunter of Glacial Forest,Space Sealing Station
05ab731c219f11ee979728c2dd2980ba,58,Seele,70,The Hunt,Sleep Like the Dead,70.0,5,8,8,8,2689.61,2963.492,975.481,115.0,42.908,159.396,48.88,0.0,0.0,20.304,15.552,31.104,Genius of Brilliant Stars,Space Sealing Station
05ab731c219f11ee979728c2dd2980ba,58,Gepard,70,Preservation,Trend of the Universal Market,70.0,4,6,8,4,3325.312,1304.36,2938.023,92.0,10.508,78.642,11.2,0.0,0.0,11.776,12.787,26.957,Knight of Purity Palace,
05ab731c219f11ee979728c2dd2980ba,58,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,60.0,4,7,7,5,2535.461,2724.105,743.997,117.3,5.0,86.547,13.2,0.0,0.0,4.32,66.528,11.664,"Genius of Brilliant Stars, Musketeer of Wild Wheat",Pan-Galactic Commercial Enterprise
05ab731c219f11ee979728c2dd2980ba,58,Welt,60,Nihility,In the Name of the World,60.0,4,6,6,5,2590.63,2013.024,840.931,105.3,5.0,61.016,13.2,0.0,0.0,9.53,24.555,34.344,Wastelander of Banditry Desert,
05ab731d219f11ee85cb28c2dd2980ba,63,Seele,80,The Hunt,In the Night,80.0,5,8,10,8,3147.637,3083.703,1129.349,124.5,53.356,138.8,48.88,0.0,0.0,19.44,39.744,18.144,Genius of Brilliant Stars,Inert Salsotto
05ab731d219f11ee85cb28c2dd2980ba,63,Gepard,73,Preservation,Day One of My New Life,70.0,4,6,5,3,2732.03,1208.676,3626.85,94.0,19.256,72.68,11.2,0.0,0.0,23.008,28.08,5.832,Knight of Purity Palace,Belobog of the Architects
05ab731d219f11ee85cb28c2dd2980ba,63,Clara,70,Destruction,On the Fall of an Aeon,76.0,3,7,6,8,3438.605,2910.107,1219.653,90.0,48.821,62.312,52.08,0.0,0.0,0.0,3.456,9.85,Champion of Streetwise Boxing,Inert Salsotto
05ab731d219f11ee85cb28c2dd2980ba,63,Jing Yuan,80,Erudition,Before Dawn,80.0,2,6,6,9,3288.716,2850.931,1160.334,129.532,66.148,126.176,48.88,0.0,0.0,19.872,3.888,27.864,Band of Sizzling Thunder,Inert Salsotto
05ab731e219f11eebbae28c2dd2980ba,63,Jing Yuan,80,Erudition,Before Dawn,80.0,3,7,8,8,3572.76,3007.542,1237.672,105.0,66.68,114.512,46.703,0.0,0.0,4.32,3.888,19.44,Band of Sizzling Thunder,Inert Salsotto
05ab731e219f11eebbae28c2dd2980ba,63,Yanqing,79,The Hunt,Cruising in the Stellar Sea,80.0,3,4,5,4,3271.18,1929.246,1030.937,126.932,43.58,75.272,52.08,0.0,0.0,19.44,7.776,29.16,Hunter of Glacial Forest,Inert Salsotto
05ab731e219f11eebbae28c2dd2980ba,63,Clara,80,Destruction,The Moles Welcome You,77.0,3,4,4,6,3131.23,2065.7,1173.367,90.0,22.396,85.64,41.194,0.0,0.0,7.344,7.344,22.68,Champion of Streetwise Boxing,Inert Salsotto
05ab731e219f11eebbae28c2dd2980ba,63,Bronya,70,Harmony,Past and Future,70.0,2,7,6,4,3179.361,1374.776,1159.694,99.0,16.016,94.698,22.621,0.0,15.085,4.32,0.0,11.016,Eagle of Twilight Line,Fleet of the Ageless
05ab731f219f11ee931928c2dd2980ba,61,Seele,75,The Hunt,Cruising in the Stellar Sea,80.0,6,10,10,10,2612.168,2557.61,1030.668,115.0,54.078,150.464,48.88,0.0,0.0,14.515,11.664,4.147,Genius of Brilliant Stars,Inert Salsotto
05ab731f219f11ee931928c2dd2980ba,61,Dan Heng,65,The Hunt,Only Silence Remains,70.0,5,6,7,6,2381.92,2300.152,768.773,120.2,44.58,59.331,41.878,0.0,0.0,6.566,10.109,9.331,Musketeer of Wild Wheat,Space Sealing Station
05ab731f219f11ee931928c2dd2980ba,61,Bailu,71,Abundance,Time Waits for No One,70.0,1,7,8,6,5764.886,1199.163,998.237,101.6,5.0,50.0,0.0,45.003,0.0,15.405,8.294,13.997,Passerby of Wandering Cloud,Fleet of the Ageless
05ab731f219f11ee931928c2dd2980ba,61,Gepard,71,Preservation,Trend of the Universal Market,70.0,4,6,8,4,2779.702,1208.239,3575.411,92.0,10.184,73.328,11.2,0.0,0.0,40.979,12.528,20.995,Knight of Purity Palace,Belobog of the Architects
05ab7320219f11eebc2428c2dd2980ba,61,Seele,80,The Hunt,In the Night,80.0,3,9,10,9,3054.622,2745.518,1139.867,140.032,75.388,112.88,48.88,0.0,0.0,7.776,16.33,10.368,Genius of Brilliant Stars,Inert Salsotto
05ab7320219f11eebc2428c2dd2980ba,61,Welt,70,Nihility,Good Night and Sleep Well,80.0,2,8,8,8,2887.131,2302.551,879.92,112.9,18.608,114.8,56.88,0.0,24.439,15.232,29.376,17.496,Wastelander of Banditry Desert,Sprightly Vonwacq
05ab7320219f11eebc2428c2dd2980ba,61,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,70.0,1,6,6,6,3135.228,1629.988,775.571,107.0,13.1,72.68,3.2,0.0,19.439,19.872,100.85,32.0,Thief of Shooting Meteor,Pan-Galactic Commercial Enterprise
05ab7320219f11eebc2428c2dd2980ba,61,Trailblazer,70,Preservation,We Are Wildfire,60.0,4,9,7,9,2420.964,1307.216,2353.31,95.0,7.592,60.498,35.817,0.0,0.0,33.782,0.0,26.698,"Firesmith of Lava-Forging, Guard of Wuthering Snow",Belobog of the Architects
05ab7321219f11ee802d28c2dd2980ba,61,Welt,73,Nihility,Loop,80.0,5,8,8,8,2801.574,2356.901,958.314,104.0,10.508,128.019,54.703,0.0,0.0,31.216,24.688,36.288,Wastelander of Banditry Desert,Pan-Galactic Commercial Enterprise
05ab7321219f11ee802d28c2dd2980ba,61,Seele,80,The Hunt,Cruising in the Stellar Sea,80.0,6,8,8,8,3035.905,2980.692,1253.318,128.5,71.98,85.332,44.526,0.0,0.0,11.664,0.0,15.552,Genius of Brilliant Stars,Inert Salsotto
05ab7321219f11ee802d28c2dd2980ba,61,Jing Yuan,76,Erudition,Before Dawn,70.0,4,8,8,8,3396.567,2951.331,1075.842,112.8,67.976,97.016,48.88,0.0,0.0,27.648,7.344,40.824,Band of Sizzling Thunder,Inert Salsotto
05ab7321219f11ee802d28c2dd2980ba,61,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,70.0,3,8,8,8,2010.916,1667.868,787.284,122.032,11.61,62.312,27.384,0.0,2.488,11.232,114.432,16.2,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ab7322219f11ee9ca928c2dd2980ba,61,Clara,80,Destruction,Something Irreplaceable,80.0,4,7,7,7,3761.211,3473.481,1073.254,92.0,38.683,60.368,39.89,0.0,0.0,3.456,6.221,7.776,Champion of Streetwise Boxing,Space Sealing Station
05ab7322219f11ee9ca928c2dd2980ba,61,Asta,70,Harmony,"Carve the Moon, Weave the Clouds",70.0,4,8,6,8,2287.138,1496.204,795.362,106.0,7.7,58.294,14.932,0.0,7.714,0.0,15.875,41.331,Thief of Shooting Meteor,Pan-Galactic Commercial Enterprise
05ab7322219f11ee9ca928c2dd2980ba,61,Tingyun,70,Harmony,Dance! Dance! Dance!,60.0,3,6,6,4,2288.325,1440.624,831.951,131.846,5.0,57.646,3.2,0.0,0.0,6.566,19.354,9.331,Musketeer of Wild Wheat,Space Sealing Station
05ab7322219f11ee9ca928c2dd2980ba,61,Hook,70,Destruction,The Moles Welcome You,70.0,3,5,6,6,3201.062,1989.453,621.037,100.6,32.505,127.746,25.817,0.0,0.0,3.888,3.888,59.994,Thief of Shooting Meteor,Inert Salsotto
05ab7323219f11eeb7cf28c2dd2980ba,61,Seele,80,The Hunt,In the Night,80.0,4,8,8,8,3037.559,2737.364,1246.402,146.632,59.188,156.944,48.88,0.0,0.0,0.0,16.416,17.496,Genius of Brilliant Stars,Inert Salsotto
05ab7323219f11eeb7cf28c2dd2980ba,61,Jing Yuan,77,Erudition,The Birth of the Self,70.0,2,6,6,6,3257.195,2989.179,1003.136,105.6,51.568,143.96,48.88,0.0,0.0,0.0,3.456,49.248,"Band of Sizzling Thunder, Musketeer of Wild Wheat",Inert Salsotto
05ab7323219f11eeb7cf28c2dd2980ba,61,Gepard,67,Preservation,We Are Wildfire,60.0,1,3,6,4,2432.849,1275.235,2804.459,94.6,5.0,83.696,3.2,5.53,0.0,23.872,11.664,18.144,Knight of Purity Palace,Belobog of the Architects
05ab7324219f11ee860e28c2dd2980ba,62,Seele,80,The Hunt,In the Night,80.0,6,12,10,12,2966.352,3216.663,1069.845,121.9,81.22,155.648,48.88,0.0,0.0,23.328,16.416,0.0,Genius of Brilliant Stars,Inert Salsotto
05ab7324219f11ee860e28c2dd2980ba,62,Silver Wolf,80,Nihility,Before the Tutorial Mission Starts,70.0,2,8,8,6,3040.83,1853.028,994.541,134.632,48.092,50.0,39.078,0.0,19.439,3.888,90.24,5.832,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ab7324219f11ee860e28c2dd2980ba,62,Welt,60,Nihility,In the Name of the World,60.0,2,4,4,4,2234.364,1540.551,751.758,106.6,18.932,73.976,37.726,0.0,0.0,19.872,26.416,37.832,Thief of Shooting Meteor,Pan-Galactic Commercial Enterprise
05ab7325219f11eeb15428c2dd2980ba,59,Bronya,70,Harmony,Past and Future,70.0,2,8,8,3,3523.461,1829.698,1075.976,104.94,7.916,93.886,16.0,0.0,0.0,16.096,8.294,10.368,Musketeer of Wild Wheat,Space Sealing Station
05ab7325219f11eeb15428c2dd2980ba,59,Trailblazer,70,Preservation,Landau's Choice,60.0,4,6,6,6,2768.728,1214.264,1731.847,97.0,8.24,61.664,0.0,0.0,0.0,9.331,3.456,15.163,Knight of Purity Palace,Belobog of the Architects
05ab7325219f11eeb15428c2dd2980ba,59,Seele,70,The Hunt,In the Night,70.0,5,8,8,8,2841.715,1927.25,973.582,115.0,58.497,115.588,48.88,0.0,0.0,14.861,11.405,29.808,Genius of Brilliant Stars,Celestial Differentiator
05ab7326219f11ee894528c2dd2980ba,61,Seele,75,The Hunt,In the Night,80.0,5,8,9,8,3107.96,3222.022,1091.252,123.9,72.572,104.772,48.88,0.0,0.0,10.8,11.664,23.328,Genius of Brilliant Stars,Space Sealing Station
05ab7326219f11ee894528c2dd2980ba,61,Jing Yuan,75,Erudition,Before Dawn,80.0,5,8,8,8,3502.579,2767.961,995.168,138.732,64.412,133.952,48.88,0.0,0.0,23.76,7.776,18.144,Band of Sizzling Thunder,Inert Salsotto
05ab7326219f11ee894528c2dd2980ba,61,Clara,70,Destruction,Something Irreplaceable,70.0,3,6,8,6,3374.923,2042.821,933.097,93.6,34.565,60.368,52.08,0.0,0.0,15.552,14.429,75.686,Champion of Streetwise Boxing,Inert Salsotto
05ab7326219f11ee894528c2dd2980ba,61,Silver Wolf,71,Nihility,Before the Tutorial Mission Starts,70.0,5,8,8,8,1991.408,1424.831,913.035,115.232,37.4,61.664,28.13,0.0,0.0,17.28,64.32,16.848,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ab7327219f11ee8e9728c2dd2980ba,60,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,70.0,4,6,8,8,2346.224,1655.364,1089.151,133.526,32.022,50.0,13.2,0.0,0.0,10.368,86.093,29.808,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ab7327219f11ee8e9728c2dd2980ba,60,Seele,80,The Hunt,In the Night,70.0,5,8,8,8,2626.123,3002.26,951.031,129.7,51.412,150.78,44.526,0.0,0.0,15.552,0.0,19.44,Genius of Brilliant Stars,Inert Salsotto
05ab7328219f11eeb16f28c2dd2980ba,63,Seele,80,The Hunt,In the Night,80.0,5,8,8,8,3168.167,3242.365,1256.454,144.632,49.892,92.46,38.88,0.0,0.0,27.216,3.456,69.584,Thief of Shooting Meteor,Space Sealing Station
05ab7328219f11eeb16f28c2dd2980ba,63,Sushang,80,The Hunt,Swordplay,80.0,6,10,10,10,3115.281,2710.239,1008.052,122.8,34.549,61.016,42.348,0.0,0.0,11.664,0.0,18.792,Champion of Streetwise Boxing,Space Sealing Station
05ab7328219f11eeb16f28c2dd2980ba,63,Yanqing,80,The Hunt,River Flows in Spring,70.0,3,5,5,4,2817.223,2579.081,753.435,140.672,41.029,68.144,40.348,0.0,0.0,32.4,31.536,18.144,Musketeer of Wild Wheat,Fleet of the Ageless
05ab7328219f11eeb16f28c2dd2980ba,63,Silver Wolf,80,Nihility,Before the Tutorial Mission Starts,70.0,2,4,3,3,2871.418,1952.796,1137.007,134.432,5.0,72.68,42.08,0.0,0.0,32.4,95.062,32.0,Thief of Shooting Meteor,Space Sealing Station
05ab7329219f11eebb7428c2dd2980ba,60,Welt,70,Nihility,Incessant Rain,60.0,4,5,7,5,3526.185,1608.304,912.587,104.6,7.074,87.324,48.171,0.0,13.996,15.664,50.848,22.032,Wastelander of Banditry Desert,Pan-Galactic Commercial Enterprise
05ab7329219f11eebb7428c2dd2980ba,60,Yanqing,60,The Hunt,Sleep Like the Dead,30.0,3,5,5,5,1584.132,1333.356,502.168,125.826,12.258,179.462,28.69,0.0,0.0,15.206,0.0,8.683,Hunter of Glacial Forest,Celestial Differentiator
05ab7329219f11eebb7428c2dd2980ba,60,Jing Yuan,70,Erudition,Before Dawn,70.0,3,6,6,7,2895.331,2325.089,1101.795,124.632,30.716,134.314,42.348,0.0,0.0,8.208,26.352,0.0,Band of Sizzling Thunder,Inert Salsotto
05ab7329219f11eebb7428c2dd2980ba,60,Gepard,70,Preservation,Landau's Choice,60.0,3,4,6,6,2719.975,1171.017,2479.108,103.8,14.396,55.832,11.2,0.0,0.0,11.776,16.416,35.64,Knight of Purity Palace,Belobog of the Architects
05ab732a219f11eeb4bf28c2dd2980ba,63,Jing Yuan,80,Erudition,Before Dawn,80.0,2,6,6,9,4352.024,3440.933,1119.521,103.3,69.064,172.832,10.0,0.0,0.0,0.0,11.232,31.104,Band of Sizzling Thunder,Inert Salsotto
05ab732a219f11eeb4bf28c2dd2980ba,63,Gepard,80,Preservation,Landau's Choice,70.0,4,6,8,6,2595.351,1300.257,3593.973,92.0,19.58,62.96,11.2,0.0,0.0,24.688,11.232,12.96,Knight of Purity Palace,Belobog of the Architects
05ab732a219f11eeb4bf28c2dd2980ba,63,Bronya,70,Harmony,But the Battle Isn't Over,60.0,4,6,6,6,2812.535,1139.414,1008.401,105.6,5.0,77.132,21.2,0.0,10.0,19.984,0.0,12.312,Eagle of Twilight Line,Celestial Differentiator
05ab732a219f11eeb4bf28c2dd2980ba,63,Seele,70,The Hunt,In the Night,70.0,5,8,8,8,2775.728,2635.64,964.141,124.8,41.922,128.1,48.88,0.0,0.0,8.64,22.896,29.16,Genius of Brilliant Stars,Space Sealing Station
05ab732b219f11ee807128c2dd2980ba,63,Seele,80,The Hunt,In the Night,80.0,5,9,9,7,2815.093,3035.127,1233.006,115.0,83.812,164.072,48.88,0.0,0.0,38.016,3.888,0.0,Genius of Brilliant Stars,Inert Salsotto
05ab732b219f11ee807128c2dd2980ba,63,Tingyun,70,Harmony,"Carve the Moon, Weave the Clouds",80.0,5,8,8,8,2936.582,2125.142,924.525,148.652,25.088,79.16,9.421,0.0,0.0,22.464,8.208,0.0,Musketeer of Wild Wheat,Fleet of the Ageless
05ab732c219f11eea03f28c2dd2980ba,64,Seele,80,The Hunt,In the Night,80.0,5,10,10,9,3090.803,2780.51,1200.825,142.032,57.92,203.6,48.88,0.0,0.0,0.0,26.784,11.016,Genius of Brilliant Stars,Space Sealing Station
05ab732c219f11eea03f28c2dd2980ba,64,Bronya,75,Harmony,Past and Future,50.0,2,9,8,6,2505.192,1553.204,1330.906,128.632,14.72,182.532,8.0,0.0,0.0,12.64,12.528,12.96,Guard of Wuthering Snow,Fleet of the Ageless
05ab732c219f11eea03f28c2dd2980ba,64,Silver Wolf,80,Nihility,Incessant Rain,70.0,2,7,7,7,2984.345,2117.625,946.907,134.632,32.864,78.512,52.08,0.0,19.439,36.72,118.416,16.2,"Genius of Brilliant Stars, Musketeer of Wild Wheat",Pan-Galactic Commercial Enterprise
05ab732d219f11ee88fa28c2dd2980ba,61,Jing Yuan,70,Erudition,Before Dawn,70.0,5,8,8,8,2950.179,3309.173,1068.253,99.0,27.8,119.048,48.88,0.0,0.0,24.797,14.429,21.384,Band of Sizzling Thunder,Inert Salsotto
05ab732d219f11ee88fa28c2dd2980ba,61,Seele,70,The Hunt,Cruising in the Stellar Sea,70.0,4,8,8,8,2752.094,2857.588,869.205,126.2,47.784,104.513,0.0,0.0,0.0,13.478,5.875,8.813,Musketeer of Wild Wheat,Space Sealing Station
05ab732d219f11ee88fa28c2dd2980ba,61,Tingyun,70,Harmony,"Carve the Moon, Weave the Clouds",70.0,4,8,8,6,1898.485,1377.83,1090.235,118.72,14.072,68.144,3.2,0.0,5.0,0.0,2.765,4.666,Musketeer of Wild Wheat,Sprightly Vonwacq
05ab732d219f11ee88fa28c2dd2980ba,61,Bronya,69,Harmony,Past and Future,70.0,4,7,7,6,3266.112,1879.344,935.807,107.54,12.776,150.745,11.2,0.0,0.0,11.344,4.32,5.832,Musketeer of Wild Wheat,Celestial Differentiator
05ab732e219f11ee9b5e28c2dd2980ba,61,Bronya,77,Harmony,Past and Future,60.0,4,9,12,7,2904.154,1809.226,1027.456,121.366,5.0,165.498,48.348,0.0,5.0,44.56,30.413,9.979,Musketeer of Wild Wheat,Sprightly Vonwacq
05ab732e219f11ee9b5e28c2dd2980ba,61,Yanqing,70,The Hunt,Swordplay,60.0,4,7,7,7,2167.218,2053.265,625.498,109.0,35.097,125.816,45.994,0.0,0.0,20.736,11.664,28.123,"Hunter of Glacial Forest, Musketeer of Wild Wheat",Inert Salsotto
05ab732e219f11ee9b5e28c2dd2980ba,61,Seele,74,The Hunt,Cruising in the Stellar Sea,70.0,5,8,8,8,2564.621,2957.654,1010.777,115.0,58.16,153.372,24.93,0.0,0.0,3.888,10.8,24.624,"Genius of Brilliant Stars, Musketeer of Wild Wheat",Inert Salsotto
05ab732e219f11ee9b5e28c2dd2980ba,61,Jing Yuan,70,Erudition,Before Dawn,70.0,4,7,7,8,2831.391,2821.231,1046.333,103.6,55.521,90.666,25.817,0.0,0.0,7.344,10.541,32.848,"Musketeer of Wild Wheat, Thief of Shooting Meteor",Inert Salsotto
05ab732f219f11eeb45d28c2dd2980ba,61,Seele,70,The Hunt,In the Night,70.0,5,8,8,8,2682.896,2072.026,890.305,140.032,70.304,132.636,48.88,0.0,16.174,27.216,13.824,18.144,Genius of Brilliant Stars,Space Sealing Station
05ab732f219f11eeb45d28c2dd2980ba,61,Jing Yuan,60,Erudition,The Birth of the Self,60.0,4,6,6,7,2501.465,2009.976,736.063,99.0,31.688,125.816,33.639,0.0,0.0,4.32,22.896,29.808,Band of Sizzling Thunder,Inert Salsotto
05ab732f219f11eeb45d28c2dd2980ba,61,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,60.0,4,7,6,7,1906.64,1828.993,993.821,111.3,16.664,55.184,13.2,0.0,24.439,16.416,119.12,5.832,Genius of Brilliant Stars,Sprightly Vonwacq
