uid,name,element,level,cons,weapon
1c9fb5c4218411ee89fd28c2dd2980ba,Qingque,quantum,60,1,The Birth of the Self
1c9fb5c4218411ee89fd28c2dd2980ba,Pela,ice,60,0,Good Night and Sleep Well
1c9fb5c4218411ee89fd28c2dd2980ba,Natasha,physical,60,2,Post-Op Conversation
1ca078f4218411ee9c2828c2dd2980ba,Dan Heng,wind,70,4,Cruising in the Stellar Sea
1ca078f4218411ee9c2828c2dd2980ba,Jing Yuan,lightning,70,0,Before Dawn
1ca078f4218411ee9c2828c2dd2980ba,Trailblazer,fire,70,4,This Is Me!
1ca078f4218411ee9c2828c2dd2980ba,Bronya,wind,70,1,Past and Future
1ca078f4218411ee9c2828c2dd2980ba,Tingyun,lightning,70,0,Memories of the Past
1ca078f4218411ee9c2828c2dd2980ba,Natasha,physical,70,6,Quid Pro Quo
1ca078f4218411ee9c2828c2dd2980ba,Himeko,fire,63,1,The Seriousness of Breakfast
1ca078f4218411ee9c2828c2dd2980ba,Herta,ice,60,5,The Birth of the Self
1ca078f5218411ee8ddb28c2dd2980ba,Seele,quantum,70,1,In the Night
1ca078f5218411ee8ddb28c2dd2980ba,Bronya,wind,70,1,But the Battle Isn't Over
1ca078f5218411ee8ddb28c2dd2980ba,Welt,imaginary,70,1,We Will Meet Again
1ca078f5218411ee8ddb28c2dd2980ba,Bailu,lightning,70,0,Shared Feeling
1ca078f5218411ee8ddb28c2dd2980ba,Silver Wolf,quantum,68,0,Incessant Rain
1ca078f5218411ee8ddb28c2dd2980ba,Jing Yuan,lightning,70,0,Make the World Clamor
1ca078f5218411ee8ddb28c2dd2980ba,Tingyun,lightning,70,1,Dance! Dance! Dance!
1ca078f5218411ee8ddb28c2dd2980ba,Natasha,physical,60,6,Post-Op Conversation
1c9fb5c7218411ee8cb628c2dd2980ba,Trailblazer,fire,70,5,Landau's Choice
1c9fb5c7218411ee8cb628c2dd2980ba,Jing Yuan,lightning,70,0,Before Dawn
1c9fb5c7218411ee8cb628c2dd2980ba,Seele,quantum,70,0,In the Night
1c9fb5c7218411ee8cb628c2dd2980ba,Bailu,lightning,60,0,Shared Feeling
1c9fb5c7218411ee8cb628c2dd2980ba,Clara,physical,60,0,The Moles Welcome You
1c9fb5c7218411ee8cb628c2dd2980ba,Gepard,ice,60,0,Texture of Memories
1c9fb5c7218411ee8cb628c2dd2980ba,Tingyun,lightning,60,0,Past and Future
1c9fb5c7218411ee8cb628c2dd2980ba,Natasha,physical,60,4,Quid Pro Quo
1ca078f6218411ee989d28c2dd2980ba,Clara,physical,70,2,Something Irreplaceable
1ca078f6218411ee989d28c2dd2980ba,Seele,quantum,70,0,In the Night
1ca078f6218411ee989d28c2dd2980ba,Silver Wolf,quantum,70,0,Incessant Rain
1ca078f6218411ee989d28c2dd2980ba,Tingyun,lightning,70,3,"Carve the Moon, Weave the Clouds"
1ca078f6218411ee989d28c2dd2980ba,Natasha,physical,70,5,Post-Op Conversation
1ca078f6218411ee989d28c2dd2980ba,Asta,fire,50,1,Memories of the Past
1ca078f6218411ee989d28c2dd2980ba,Trailblazer,fire,40,5,Day One of My New Life
1ca078f6218411ee989d28c2dd2980ba,Gepard,ice,40,0,Trend of the Universal Market
1ca078f7218411eebfaf28c2dd2980ba,Seele,quantum,80,6,In the Night
1ca078f7218411eebfaf28c2dd2980ba,Jing Yuan,lightning,80,0,Before Dawn
1ca078f7218411eebfaf28c2dd2980ba,Welt,imaginary,77,0,Good Night and Sleep Well
1ca078f7218411eebfaf28c2dd2980ba,Bronya,wind,70,0,But the Battle Isn't Over
1ca078f7218411eebfaf28c2dd2980ba,Gepard,ice,70,0,Moment of Victory
1ca078f7218411eebfaf28c2dd2980ba,Clara,physical,60,0,Woof! Walk Time!
1ca078f7218411eebfaf28c2dd2980ba,Bailu,lightning,70,0,Time Waits for No One
1ca078f7218411eebfaf28c2dd2980ba,Herta,ice,70,6,The Birth of the Self
1c9fb5ca218411eeaf3928c2dd2980ba,Bailu,lightning,70,0,Perfect Timing
1c9fb5ca218411eeaf3928c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1c9fb5ca218411eeaf3928c2dd2980ba,Welt,imaginary,70,0,Resolution Shines As Pearls of Sweat
1c9fb5ca218411eeaf3928c2dd2980ba,Trailblazer,fire,67,1,We Are Wildfire
1c9fb5ca218411eeaf3928c2dd2980ba,Serval,lightning,60,5,The Seriousness of Breakfast
1c9fb5ca218411eeaf3928c2dd2980ba,Asta,fire,60,2,Memories of the Past
1c9fb5ca218411eeaf3928c2dd2980ba,Qingque,quantum,50,1,Sagacity
1c9fb5ca218411eeaf3928c2dd2980ba,Natasha,physical,50,0,Quid Pro Quo
1c9fb5cb218411ee8a4128c2dd2980ba,Trailblazer,fire,70,5,We Are Wildfire
1c9fb5cb218411ee8a4128c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1c9fb5cb218411ee8a4128c2dd2980ba,Himeko,fire,70,0,The Seriousness of Breakfast
1c9fb5cb218411ee8a4128c2dd2980ba,Tingyun,lightning,60,0,Planetary Rendezvous
1c9fb5cb218411ee8a4128c2dd2980ba,Pela,ice,60,2,Before the Tutorial Mission Starts
1c9fb5cb218411ee8a4128c2dd2980ba,Natasha,physical,60,3,Post-Op Conversation
1c9fb5cb218411ee8a4128c2dd2980ba,Asta,fire,60,1,But the Battle Isn't Over
1c9fb5cb218411ee8a4128c2dd2980ba,March 7th,ice,50,1,We Are Wildfire
1c9fb5cc218411ee989228c2dd2980ba,Trailblazer,fire,60,5,We Are Wildfire
1c9fb5cc218411ee989228c2dd2980ba,Bailu,lightning,60,0,Quid Pro Quo
1c9fb5cc218411ee989228c2dd2980ba,Seele,quantum,60,0,In the Night
1c9fb5cc218411ee989228c2dd2980ba,Bronya,wind,60,0,Dance! Dance! Dance!
1c9fb5cc218411ee989228c2dd2980ba,Welt,imaginary,60,0,Eyes of the Prey
1c9fb5cc218411ee989228c2dd2980ba,Tingyun,lightning,60,0,Past and Future
1c9fb5cc218411ee989228c2dd2980ba,Natasha,physical,60,5,Post-Op Conversation
1c9fb5cc218411ee989228c2dd2980ba,Herta,ice,60,2,The Birth of the Self
1c9fb5cd218411eea7f128c2dd2980ba,Trailblazer,fire,70,5,Texture of Memories
1c9fb5cd218411eea7f128c2dd2980ba,Seele,quantum,70,2,In the Night
1c9fb5cd218411eea7f128c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1c9fb5cd218411eea7f128c2dd2980ba,Welt,imaginary,70,1,Good Night and Sleep Well
1c9fb5cd218411eea7f128c2dd2980ba,Tingyun,lightning,70,3,Memories of the Past
1c9fb5cd218411eea7f128c2dd2980ba,Natasha,physical,70,6,Cornucopia
1c9fb5cd218411eea7f128c2dd2980ba,Asta,fire,70,6,Memories of the Past
1c9fb5cd218411eea7f128c2dd2980ba,Qingque,quantum,60,1,Today Is Another Peaceful Day
1c9fb5ce218411ee9e4a28c2dd2980ba,Trailblazer,physical,40,5,Collapsing Sky
1c9fb5ce218411ee9e4a28c2dd2980ba,Bronya,wind,40,0,Memories of the Past
1c9fb5ce218411ee9e4a28c2dd2980ba,Serval,lightning,40,0,Make the World Clamor
1c9fb5ce218411ee9e4a28c2dd2980ba,Herta,ice,40,2,Sagacity
1c9fb5ce218411ee9e4a28c2dd2980ba,Asta,fire,40,1,Chorus
1c9fb5ce218411ee9e4a28c2dd2980ba,Dan Heng,wind,40,0,Darting Arrow
1c9fb5ce218411ee9e4a28c2dd2980ba,March 7th,ice,40,0,Moment of Victory
1c9fb5ce218411ee9e4a28c2dd2980ba,Natasha,physical,34,4,Post-Op Conversation
1c9fb5cf218411eea48a28c2dd2980ba,Trailblazer,fire,70,5,We Are Wildfire
1c9fb5cf218411eea48a28c2dd2980ba,Yanqing,ice,70,0,Cruising in the Stellar Sea
1c9fb5cf218411eea48a28c2dd2980ba,Jing Yuan,lightning,70,0,Night on the Milky Way
1c9fb5cf218411eea48a28c2dd2980ba,Gepard,ice,70,0,Trend of the Universal Market
1c9fb5cf218411eea48a28c2dd2980ba,Tingyun,lightning,70,6,Dance! Dance! Dance!
1c9fb5cf218411eea48a28c2dd2980ba,Natasha,physical,70,2,Shared Feeling
1c9fb5cf218411eea48a28c2dd2980ba,Pela,ice,68,3,Fermata
1c9fb5cf218411eea48a28c2dd2980ba,Sushang,physical,65,0,
1c9fb5d0218411eeb84a28c2dd2980ba,Bailu,lightning,50,0,Shared Feeling
1c9fb5d0218411eeb84a28c2dd2980ba,Yanqing,ice,50,1,Subscribe for More!
1c9fb5d0218411eeb84a28c2dd2980ba,Jing Yuan,lightning,50,0,Before Dawn
1c9fb5d0218411eeb84a28c2dd2980ba,Gepard,ice,50,0,Landau's Choice
1c9fb5d0218411eeb84a28c2dd2980ba,Seele,quantum,50,0,River Flows in Spring
1c9fb5d0218411eeb84a28c2dd2980ba,Welt,imaginary,50,0,Loop
1c9fb5d0218411eeb84a28c2dd2980ba,Tingyun,lightning,50,2,Memories of the Past
1c9fb5d0218411eeb84a28c2dd2980ba,Natasha,physical,50,2,Post-Op Conversation
1c9fb5d1218411eea0cd28c2dd2980ba,Clara,physical,40,0,Woof! Walk Time!
1c9fb5d1218411eea0cd28c2dd2980ba,Qingque,quantum,40,0,Sagacity
1c9fb5d1218411eea0cd28c2dd2980ba,Hook,fire,40,1,The Moles Welcome You
1c9fb5d1218411eea0cd28c2dd2980ba,Natasha,physical,40,2,Post-Op Conversation
1c9fb5d1218411eea0cd28c2dd2980ba,Serval,lightning,40,3,The Seriousness of Breakfast
1c9fb5d1218411eea0cd28c2dd2980ba,Herta,ice,40,1,Data Bank
1c9fb5d1218411eea0cd28c2dd2980ba,Dan Heng,wind,40,1,Only Silence Remains
1c9fb5d1218411eea0cd28c2dd2980ba,March 7th,ice,40,0,Day One of My New Life
1c9fb5d2218411ee863028c2dd2980ba,Trailblazer,fire,70,5,Texture of Memories
1c9fb5d2218411ee863028c2dd2980ba,Bailu,lightning,70,0,Cornucopia
1c9fb5d2218411ee863028c2dd2980ba,Seele,quantum,70,6,In the Night
1c9fb5d2218411ee863028c2dd2980ba,Bronya,wind,70,0,Past and Future
1c9fb5d2218411ee863028c2dd2980ba,Silver Wolf,quantum,70,2,Incessant Rain
1c9fb5d2218411ee863028c2dd2980ba,Tingyun,lightning,70,6,Chorus
1c9fb5d2218411ee863028c2dd2980ba,Natasha,physical,69,6,Shared Feeling
1c9fb5d2218411ee863028c2dd2980ba,Yanqing,ice,50,1,Swordplay
1c9fb5d3218411ee88cb28c2dd2980ba,Clara,physical,30,0,Collapsing Sky
1c9fb5d3218411ee88cb28c2dd2980ba,Serval,lightning,30,0,Data Bank
1c9fb5d3218411ee88cb28c2dd2980ba,Herta,ice,30,1,The Birth of the Self
1c9fb5d3218411ee88cb28c2dd2980ba,Asta,fire,30,1,Chorus
1c9fb5d3218411ee88cb28c2dd2980ba,Arlan,lightning,30,0,A Secret Vow
1c9fb5d3218411ee88cb28c2dd2980ba,Dan Heng,wind,30,0,Arrows
1c9fb5d3218411ee88cb28c2dd2980ba,Trailblazer,physical,10,3,Collapsing Sky
1c9fb5d3218411ee88cb28c2dd2980ba,Natasha,physical,10,1,Fine Fruit
1c9fb5d4218411ee90a628c2dd2980ba,Trailblazer,fire,60,1,Moment of Victory
1c9fb5d4218411ee90a628c2dd2980ba,Jing Yuan,lightning,60,0,Geniuses' Repose
1c9fb5d4218411ee90a628c2dd2980ba,Natasha,physical,60,1,Perfect Timing
1c9fb5d4218411ee90a628c2dd2980ba,Dan Heng,wind,60,3,Only Silence Remains
1c9fb5d4218411ee90a628c2dd2980ba,Clara,physical,50,1,The Moles Welcome You
1c9fb5d4218411ee90a628c2dd2980ba,Tingyun,lightning,50,4,Chorus
1c9fb5d4218411ee90a628c2dd2980ba,Qingque,quantum,50,1,The Seriousness of Breakfast
1c9fb5d4218411ee90a628c2dd2980ba,Pela,ice,50,0,Resolution Shines As Pearls of Sweat
1c9fb5d5218411eeb3fe28c2dd2980ba,Trailblazer,fire,70,5,We Are Wildfire
1c9fb5d5218411eeb3fe28c2dd2980ba,Bailu,lightning,70,0,Post-Op Conversation
1c9fb5d5218411eeb3fe28c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1c9fb5d5218411eeb3fe28c2dd2980ba,Himeko,fire,70,0,Make the World Clamor
1c9fb5d5218411eeb3fe28c2dd2980ba,Tingyun,lightning,70,0,But the Battle Isn't Over
1c9fb5d5218411eeb3fe28c2dd2980ba,Pela,ice,70,5,Resolution Shines As Pearls of Sweat
1c9fb5d5218411eeb3fe28c2dd2980ba,Natasha,physical,70,6,Post-Op Conversation
1c9fb5d5218411eeb3fe28c2dd2980ba,Dan Heng,wind,70,1,Only Silence Remains
1ca078f9218411ee8a4828c2dd2980ba,Jing Yuan,lightning,70,0,Before Dawn
1ca078f9218411ee8a4828c2dd2980ba,Gepard,ice,70,1,Moment of Victory
1ca078f9218411ee8a4828c2dd2980ba,Seele,quantum,70,0,In the Night
1ca078f9218411ee8a4828c2dd2980ba,Bronya,wind,70,0,"Carve the Moon, Weave the Clouds"
1ca078f9218411ee8a4828c2dd2980ba,Natasha,physical,70,5,Post-Op Conversation
1ca078f9218411ee8a4828c2dd2980ba,Tingyun,lightning,69,3,Chorus
1ca078f9218411ee8a4828c2dd2980ba,Silver Wolf,quantum,65,0,Good Night and Sleep Well
1ca078f9218411ee8a4828c2dd2980ba,Trailblazer,fire,60,4,Day One of My New Life
1c9fb5d7218411ee83b928c2dd2980ba,Trailblazer,physical,50,6,A Secret Vow
1c9fb5d7218411ee83b928c2dd2980ba,Yanqing,ice,50,0,River Flows in Spring
1c9fb5d7218411ee83b928c2dd2980ba,Silver Wolf,quantum,50,0,Before the Tutorial Mission Starts
1c9fb5d7218411ee83b928c2dd2980ba,Himeko,fire,50,0,The Seriousness of Breakfast
1c9fb5d7218411ee83b928c2dd2980ba,Natasha,physical,50,0,Quid Pro Quo
1c9fb5d7218411ee83b928c2dd2980ba,Herta,ice,50,1,The Birth of the Self
1c9fb5d7218411ee83b928c2dd2980ba,Dan Heng,wind,50,3,Arrows
1c9fb5d7218411ee83b928c2dd2980ba,Pela,ice,40,0,Hidden Shadow
1c9fb5d8218411eeab0028c2dd2980ba,Jing Yuan,lightning,70,0,Geniuses' Repose
1c9fb5d8218411eeab0028c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1c9fb5d8218411eeab0028c2dd2980ba,Trailblazer,fire,60,5,Trend of the Universal Market
1c9fb5d8218411eeab0028c2dd2980ba,Bailu,lightning,60,0,Post-Op Conversation
1c9fb5d8218411eeab0028c2dd2980ba,Gepard,ice,60,0,Day One of My New Life
1c9fb5d8218411eeab0028c2dd2980ba,Hook,fire,60,2,The Moles Welcome You
1c9fb5d8218411eeab0028c2dd2980ba,Pela,ice,60,6,Void
1c9fb5d8218411eeab0028c2dd2980ba,Natasha,physical,60,4,Shared Feeling
1ca078fa218411ee848228c2dd2980ba,Trailblazer,fire,70,5,Landau's Choice
1ca078fa218411ee848228c2dd2980ba,Bailu,lightning,70,2,Quid Pro Quo
1ca078fa218411ee848228c2dd2980ba,Jing Yuan,lightning,70,0,Today Is Another Peaceful Day
1ca078fa218411ee848228c2dd2980ba,Clara,physical,70,0,The Moles Welcome You
1ca078fa218411ee848228c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1ca078fa218411ee848228c2dd2980ba,Tingyun,lightning,70,6,Dance! Dance! Dance!
1ca078fa218411ee848228c2dd2980ba,March 7th,ice,70,5,Day One of My New Life
1ca078fa218411ee848228c2dd2980ba,Pela,ice,60,6,Resolution Shines As Pearls of Sweat
1c9fb5da218411ee963028c2dd2980ba,Seele,quantum,70,0,In the Night
1c9fb5da218411ee963028c2dd2980ba,Bronya,wind,70,0,Past and Future
1c9fb5da218411ee963028c2dd2980ba,Trailblazer,fire,60,2,Landau's Choice
1c9fb5da218411ee963028c2dd2980ba,Gepard,ice,60,0,Texture of Memories
1c9fb5da218411ee963028c2dd2980ba,Welt,imaginary,60,1,We Will Meet Again
1c9fb5da218411ee963028c2dd2980ba,Tingyun,lightning,60,3,Dance! Dance! Dance!
1c9fb5da218411ee963028c2dd2980ba,Natasha,physical,60,3,Post-Op Conversation
1c9fb5da218411ee963028c2dd2980ba,Serval,lightning,50,1,Make the World Clamor
1c9fb5db218411ee8a2b28c2dd2980ba,Trailblazer,physical,70,6,On the Fall of an Aeon
1c9fb5db218411ee8a2b28c2dd2980ba,Jing Yuan,lightning,70,0,The Seriousness of Breakfast
1c9fb5db218411ee8a2b28c2dd2980ba,Gepard,ice,70,1,Trend of the Universal Market
1c9fb5db218411ee8a2b28c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1c9fb5db218411ee8a2b28c2dd2980ba,Sushang,physical,70,3,Cruising in the Stellar Sea
1c9fb5db218411ee8a2b28c2dd2980ba,Tingyun,lightning,70,2,"Carve the Moon, Weave the Clouds"
1c9fb5db218411ee8a2b28c2dd2980ba,Hook,fire,70,2,Woof! Walk Time!
1c9fb5db218411ee8a2b28c2dd2980ba,Natasha,physical,70,2,Shared Feeling
1ca078fb218411ee9a0528c2dd2980ba,Seele,quantum,70,0,In the Night
1ca078fb218411ee9a0528c2dd2980ba,Pela,ice,67,3,Good Night and Sleep Well
1ca078fb218411ee9a0528c2dd2980ba,Natasha,physical,67,3,Post-Op Conversation
1ca078fb218411ee9a0528c2dd2980ba,Trailblazer,fire,65,3,Landau's Choice
1ca078fb218411ee9a0528c2dd2980ba,Bailu,lightning,60,0,Time Waits for No One
1ca078fb218411ee9a0528c2dd2980ba,Yanqing,ice,60,0,Cruising in the Stellar Sea
1ca078fb218411ee9a0528c2dd2980ba,Clara,physical,60,0,On the Fall of an Aeon
1ca078fb218411ee9a0528c2dd2980ba,Silver Wolf,quantum,60,0,Before the Tutorial Mission Starts
1c9fb5dd218411ee851528c2dd2980ba,Trailblazer,physical,50,4,Woof! Walk Time!
1c9fb5dd218411ee851528c2dd2980ba,Bronya,wind,50,0,Dance! Dance! Dance!
1c9fb5dd218411ee851528c2dd2980ba,Himeko,fire,50,0,The Seriousness of Breakfast
1c9fb5dd218411ee851528c2dd2980ba,Pela,ice,50,0,Eyes of the Prey
1c9fb5dd218411ee851528c2dd2980ba,Natasha,physical,50,1,Quid Pro Quo
1c9fb5dd218411ee851528c2dd2980ba,Dan Heng,wind,50,0,Subscribe for More!
1c9fb5dd218411ee851528c2dd2980ba,Serval,lightning,35,3,Data Bank
1c9fb5dd218411ee851528c2dd2980ba,March 7th,ice,35,4,Trend of the Universal Market
1c9fb5de218411eea53d28c2dd2980ba,Trailblazer,fire,70,5,We Are Wildfire
1c9fb5de218411eea53d28c2dd2980ba,Yanqing,ice,70,1,River Flows in Spring
1c9fb5de218411eea53d28c2dd2980ba,Jing Yuan,lightning,70,0,Night on the Milky Way
1c9fb5de218411eea53d28c2dd2980ba,Seele,quantum,70,0,Only Silence Remains
1c9fb5de218411eea53d28c2dd2980ba,Serval,lightning,70,1,Make the World Clamor
1c9fb5de218411eea53d28c2dd2980ba,Natasha,physical,60,5,Post-Op Conversation
1c9fb5de218411eea53d28c2dd2980ba,Qingque,quantum,56,1,
1c9fb5de218411eea53d28c2dd2980ba,Arlan,lightning,50,2,Woof! Walk Time!
1c9fb5df218411eead7f28c2dd2980ba,Trailblazer,fire,70,3,Day One of My New Life
1c9fb5df218411eead7f28c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1c9fb5df218411eead7f28c2dd2980ba,Welt,imaginary,70,0,Good Night and Sleep Well
1c9fb5df218411eead7f28c2dd2980ba,Natasha,physical,70,1,Post-Op Conversation
1c9fb5df218411eead7f28c2dd2980ba,Hook,fire,50,1,
1c9fb5df218411eead7f28c2dd2980ba,Pela,ice,50,1,
1c9fb5df218411eead7f28c2dd2980ba,Serval,lightning,50,1,Make the World Clamor
1c9fb5df218411eead7f28c2dd2980ba,Dan Heng,wind,50,2,
1ca078fc218411ee89d228c2dd2980ba,Trailblazer,fire,69,5,We Are Wildfire
1ca078fc218411ee89d228c2dd2980ba,Seele,quantum,69,0,Sleep Like the Dead
1ca078fc218411ee89d228c2dd2980ba,Himeko,fire,69,0,The Seriousness of Breakfast
1ca078fc218411ee89d228c2dd2980ba,Clara,physical,60,0,The Moles Welcome You
1ca078fc218411ee89d228c2dd2980ba,Gepard,ice,60,0,Texture of Memories
1ca078fc218411ee89d228c2dd2980ba,Silver Wolf,quantum,60,0,Before the Tutorial Mission Starts
1ca078fc218411ee89d228c2dd2980ba,Sushang,physical,60,4,Cruising in the Stellar Sea
1ca078fc218411ee89d228c2dd2980ba,Tingyun,lightning,60,1,Past and Future
1ca078fd218411eeb07e28c2dd2980ba,Clara,physical,70,2,Something Irreplaceable
1ca078fd218411eeb07e28c2dd2980ba,Seele,quantum,70,2,In the Night
1ca078fd218411eeb07e28c2dd2980ba,Silver Wolf,quantum,70,2,Incessant Rain
1ca078fd218411eeb07e28c2dd2980ba,Sushang,physical,70,3,Only Silence Remains
1ca078fd218411eeb07e28c2dd2980ba,Trailblazer,fire,69,5,Moment of Victory
1ca078fd218411eeb07e28c2dd2980ba,Bronya,wind,69,0,But the Battle Isn't Over
1ca078fd218411eeb07e28c2dd2980ba,Tingyun,lightning,69,6,"Carve the Moon, Weave the Clouds"
1ca078fd218411eeb07e28c2dd2980ba,Pela,ice,69,6,Before the Tutorial Mission Starts
1c9fb5e2218411eeae5028c2dd2980ba,Natasha,physical,70,6,Quid Pro Quo
1c9fb5e2218411eeae5028c2dd2980ba,Seele,quantum,69,0,In the Night
1c9fb5e2218411eeae5028c2dd2980ba,Tingyun,lightning,69,1,"Carve the Moon, Weave the Clouds"
1c9fb5e2218411eeae5028c2dd2980ba,Trailblazer,fire,60,4,We Are Wildfire
1c9fb5e2218411eeae5028c2dd2980ba,Yanqing,ice,60,1,Cruising in the Stellar Sea
1c9fb5e2218411eeae5028c2dd2980ba,Bronya,wind,60,0,Past and Future
1c9fb5e2218411eeae5028c2dd2980ba,Welt,imaginary,60,0,Before the Tutorial Mission Starts
1c9fb5e2218411eeae5028c2dd2980ba,Sushang,physical,60,1,River Flows in Spring
1ca078fe218411eebcfc28c2dd2980ba,Bailu,lightning,80,0,Time Waits for No One
1ca078fe218411eebcfc28c2dd2980ba,Jing Yuan,lightning,80,1,Before Dawn
1ca078fe218411eebcfc28c2dd2980ba,Seele,quantum,80,0,In the Night
1ca078fe218411eebcfc28c2dd2980ba,Silver Wolf,quantum,80,0,Before the Tutorial Mission Starts
1ca078fe218411eebcfc28c2dd2980ba,Tingyun,lightning,80,6,Planetary Rendezvous
1ca078fe218411eebcfc28c2dd2980ba,Clara,physical,79,0,Something Irreplaceable
1ca078fe218411eebcfc28c2dd2980ba,Gepard,ice,70,2,Day One of My New Life
1ca078fe218411eebcfc28c2dd2980ba,Welt,imaginary,70,0,Resolution Shines As Pearls of Sweat
1c9fb5e4218411ee80b628c2dd2980ba,Trailblazer,fire,70,4,Texture of Memories
1c9fb5e4218411ee80b628c2dd2980ba,Jing Yuan,lightning,70,0,Night on the Milky Way
1c9fb5e4218411ee80b628c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1c9fb5e4218411ee80b628c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1c9fb5e4218411ee80b628c2dd2980ba,Welt,imaginary,70,0,We Will Meet Again
1c9fb5e4218411ee80b628c2dd2980ba,Bailu,lightning,60,0,Shared Feeling
1c9fb5e4218411ee80b628c2dd2980ba,Tingyun,lightning,60,4,Dance! Dance! Dance!
1c9fb5e4218411ee80b628c2dd2980ba,Yanqing,ice,50,1,Only Silence Remains
1ca078ff218411eeb87c28c2dd2980ba,Yanqing,ice,70,0,Sleep Like the Dead
1ca078ff218411eeb87c28c2dd2980ba,Jing Yuan,lightning,70,0,Before Dawn
1ca078ff218411eeb87c28c2dd2980ba,Clara,physical,70,2,Something Irreplaceable
1ca078ff218411eeb87c28c2dd2980ba,Seele,quantum,70,1,Cruising in the Stellar Sea
1ca078ff218411eeb87c28c2dd2980ba,Trailblazer,fire,60,4,Moment of Victory
1ca078ff218411eeb87c28c2dd2980ba,Bronya,wind,60,1,Dance! Dance! Dance!
1ca078ff218411eeb87c28c2dd2980ba,Silver Wolf,quantum,60,0,Before the Tutorial Mission Starts
1ca078ff218411eeb87c28c2dd2980ba,Tingyun,lightning,60,5,"Carve the Moon, Weave the Clouds"
1ca07900218411ee9a7228c2dd2980ba,Trailblazer,fire,70,5,Day One of My New Life
1ca07900218411ee9a7228c2dd2980ba,Bailu,lightning,70,1,Time Waits for No One
1ca07900218411ee9a7228c2dd2980ba,Jing Yuan,lightning,70,1,Before Dawn
1ca07900218411ee9a7228c2dd2980ba,Clara,physical,70,1,Something Irreplaceable
1ca07900218411ee9a7228c2dd2980ba,Seele,quantum,70,2,In the Night
1ca07900218411ee9a7228c2dd2980ba,Bronya,wind,70,0,But the Battle Isn't Over
1ca07900218411ee9a7228c2dd2980ba,Silver Wolf,quantum,70,2,Incessant Rain
1ca07900218411ee9a7228c2dd2980ba,Welt,imaginary,70,1,Resolution Shines As Pearls of Sweat
1ca07901218411eea62228c2dd2980ba,Trailblazer,fire,70,5,Texture of Memories
1ca07901218411eea62228c2dd2980ba,Gepard,ice,70,0,We Are Wildfire
1ca07901218411eea62228c2dd2980ba,Silver Wolf,quantum,70,0,Incessant Rain
1ca07901218411eea62228c2dd2980ba,Welt,imaginary,70,0,Good Night and Sleep Well
1ca07901218411eea62228c2dd2980ba,Sushang,physical,70,0,Cruising in the Stellar Sea
1ca07901218411eea62228c2dd2980ba,Tingyun,lightning,70,0,Dance! Dance! Dance!
1ca07901218411eea62228c2dd2980ba,Qingque,quantum,70,0,Today Is Another Peaceful Day
1ca07901218411eea62228c2dd2980ba,Sampo,wind,70,1,Eyes of the Prey
1c9fb5e8218411eeadd528c2dd2980ba,Trailblazer,fire,70,2,Amber
1c9fb5e8218411eeadd528c2dd2980ba,Seele,quantum,70,1,Cruising in the Stellar Sea
1c9fb5e8218411eeadd528c2dd2980ba,Welt,imaginary,70,1,Eyes of the Prey
1c9fb5e8218411eeadd528c2dd2980ba,Natasha,physical,70,0,Post-Op Conversation
1c9fb5e8218411eeadd528c2dd2980ba,Silver Wolf,quantum,65,0,Before the Tutorial Mission Starts
1c9fb5e8218411eeadd528c2dd2980ba,Pela,ice,60,4,Resolution Shines As Pearls of Sweat
1c9fb5e8218411eeadd528c2dd2980ba,Asta,fire,60,6,Meshing Cogs
1c9fb5e8218411eeadd528c2dd2980ba,March 7th,ice,60,3,Amber
1c9fb5e9218411ee9b5528c2dd2980ba,Trailblazer,fire,70,5,Landau's Choice
1c9fb5e9218411ee9b5528c2dd2980ba,Yanqing,ice,70,0,River Flows in Spring
1c9fb5e9218411ee9b5528c2dd2980ba,Seele,quantum,70,0,Swordplay
1c9fb5e9218411ee9b5528c2dd2980ba,Serval,lightning,70,1,The Seriousness of Breakfast
1c9fb5e9218411ee9b5528c2dd2980ba,Dan Heng,wind,70,3,Only Silence Remains
1c9fb5e9218411ee9b5528c2dd2980ba,Silver Wolf,quantum,60,0,Before the Tutorial Mission Starts
1c9fb5e9218411ee9b5528c2dd2980ba,Natasha,physical,60,2,Post-Op Conversation
1c9fb5e9218411ee9b5528c2dd2980ba,Herta,ice,60,5,The Seriousness of Breakfast
1c9fb5ea218411ee823f28c2dd2980ba,Bailu,lightning,70,0,Post-Op Conversation
1c9fb5ea218411ee823f28c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1c9fb5ea218411ee823f28c2dd2980ba,Bronya,wind,70,0,Past and Future
